y_swab
0.6921565556376090
0.6847426845532660
0.9007599443957740
0.9950573999526360
0.89781234452861
0.992920268304789
0.8958171317792530
0.9941084912392040
0.9915706474073860
0.8963987209907110
0.9965865065157760
0.999376882505201
0.9995320193403150
0.9928326125145450
1.2923357514363200
1.6273923571532900
1.6776309515378100
1.9012986139621400
2.0647432700846700
2.163688569567070
2.1070420586433900
2.0619480243291200
2.081502222362220
2.234172173093520
2.290625284733970
2.4618733932308100
2.4734863940763500
2.4705290546769400
2.4377791818077900
2.3605022545374600
2.388608457566320
2.424188360234770
2.456246030633340
2.58258863433303
2.551201600297910
2.620286189584830
2.5744422112873600
2.826781665291890
2.7370471805938300
2.609801583118450
2.5630080004266800
2.6044865812338300
2.6044865812338300
2.77745093444918
2.7348244801983600
2.7133140275449000
2.580933609531520
2.560959915930830
2.574040107741640
2.7481064194629100
2.779663895312400
3.3135676611972300
3.421605509715230
3.593842876416250
3.6865033948743600
3.604453401120990
3.777355143057590
3.39151592051189
3.2328846803631400
3.1979030632471500
3.169714074194170
2.994027521715150
2.9999352437052200
2.9280561043436300
3.0999567615011700
2.938677064261490
3.0071285839522100
3.007327548682440
3.209285793723080
3.3015386431884700
3.2631941047229700
3.3442096210152800
3.3143697812460500
3.277148071712720
3.2500346052924100
3.622230830199470
3.6474645668956600
3.6215984562841400
3.555441292119010
3.492392430103160
3.5394955907842800
3.487875374182100
3.742756150422820
3.696032831499430
3.7547274269189700
3.789610953031590
3.898272131613550
3.9385346622512800
4.143880177472060
4.005162802368760
3.9757118482086200
4.213728624359670
4.213728624359670
4.383782944475100
4.536361761011780
4.55927609767089
4.573090928485650
4.748668954748180
5.016382260408230
4.947850737416900
4.944629039285000
4.49895430468484
4.437500638915250
4.373073633086120
4.629717960344840
4.59929027023627
4.637652896404520
4.788762434933310
4.86671417265234
4.860811320428390
4.59446989745374
4.594223626424010
4.543351962443280
4.385970860826820
4.488673532714830
4.456697952659500
4.116767406732630
4.185333018086830
4.177013370503310
4.110408883535580
4.002853141863920
3.999914585848130
3.9200031151043600
3.8696379068006000
5.007670248811230
5.052682888463130
5.094103727757660
5.226773549015020
5.30970566611782
5.435742170232530
5.377505680669140
5.339804994853410
5.390525000403400
5.380681811703730
5.36115683226738
5.458420671075030
5.375118799587190
6.007249574451040
5.963596295228800
6.013343738915610
5.765626736484680
5.737920897799360
5.715426752388720
5.903535730411290
5.856543530829730
6.017417646119310
6.2025689369020300
6.108158085362560
6.0958925358563100
6.3416758932953100
6.352917748394060
6.422445834238770
6.40192707467255
6.245093126064230
6.198466506782450
6.198466506782450
6.657237433853550
6.5835272624290900
6.704079018525690
6.529728869007450
7.096621821982410
6.979596472240930
7.065496711796710
7.209626136266680
7.295133663968550
7.524964363264070
7.524964363264070
7.713089689787200
7.965580106541590
8.330673429715410
8.435551321779170
