y_surface
0.9572797281402730
1.0815411021815100
1.0691440658017600
1.3257063547734600
1.3023872444594200
1.333192210383300
1.5372585488487000
1.5254174951976100
1.5405109712297800
1.501023178614910
1.9827523461663900
1.9703124240665100
2.1581089924622300
2.108907584240690
2.029802576034160
2.1799577352293700
2.161427275056340
2.3058058809149700
2.2433979683464500
2.163596833004440
2.3250225126098900
2.3974365826616000
2.46829374790976
2.6576089302875100
2.7089607510463800
2.6267909454843000
2.460630222888
2.3035995637782000
2.552232589426700
2.600691921526920
2.5243867381909400
2.502783056681620
2.4263116911801800
2.3242406140341700
2.2257497287015500
2.15854244456199
2.15854244456199
2.2836309003483600
2.166362961952040
2.8071728791982300
2.855227477314840
2.9091003657635
2.993093197338800
2.9839570073208500
3.091182794861740
3.10124600566902
3.0137074440197000
2.9677328033288000
3.0247585580225400
3.012301022144760
3.2270742401274200
3.407216856206770
3.2973888244344500
3.3246955409030100
3.5087143368462100
3.5625282574297000
3.754894452467260
3.680775675040860
3.8629251130767800
3.794689337470830
3.717088392734150
3.810658141683250
3.6309807590855400
3.4762548245238500
3.4762548245238500
3.326660625864120
3.293247672085570
3.3404744226406200
4.142056012260470
4.283962562680880
4.3238554721875700
4.205364524951460
4.2712140165594400
4.252381058896290
4.530886286056110
4.759080054078130
4.749825545421640
4.856102486404920
4.9407252019944500
4.9407252019944500
4.961858672215350
4.883578448304660
5.055722494673830
5.285818167801420
